State,City,Street,Zipcode,Latitude,Longitude,Bedroom,Bathroom,Area,LotArea,Price,Region
OH,Beallsville,W Captina Hwy,43716,39.90932,-81.03158,5.0,1.0,1522.0,2.2600000000002183,75000.0,Midwest
OH,Youngstown,Country Green Dr,44515,41.10426,-80.77681,3.0,2.0,1542.0,0.26339999999981956,279900.0,Midwest
OH,Toledo,W Poinsetta Ave,43612,41.70475,-83.55494,3.0,1.0,1327.0,4800.312,129900.0,Midwest
OH,Cincinnati,Newfield Ave,45237,39.182438,-84.462135,3.0,2.0,1352.0,3379.129,200000.0,Midwest
OH,Maple Hts,Libby Rd,44137,41.417286,-81.54673,3.0,2.0,2027.0,6298.776,124900.0,Midwest
OH,Hicksville,County Road 230,43526,41.23766,-84.77056,3.0,2.0,2108.0,5.501999999999953,249900.0,Midwest
OH,Stow,Graham Rd,44224,41.167248,-81.43446,3.0,2.0,1540.0,0.49530000000004293,234000.0,Midwest
OH,Blue Ash,Zig Zag Rd,45242,39.24573,-84.37269,5.0,4.0,3351.0,0.5199999999999818,775000.0,Midwest
OH,Goshen,Manila Rd,45122,39.1995,-84.12373,3.0,2.0,1479.6,1568.4311799999998,199000.0,Midwest
OH,Kent,Westshore Dr,44240,41.16289,-81.31896,3.0,4.0,2037.0,5662.8,239000.0,Midwest
OH,Barberton,Wadsworth Rd,44203,41.05399,-81.616585,4.0,2.0,2453.0,1.0399999999999636,235000.0,Midwest
OH,Dayton,Crispy Dr,45440,39.6649,-84.114784,3.0,2.0,1288.0,0.4600000000000364,240000.0,Midwest
OH,Twinsburg,Waldo Way,44087,41.342434,-81.487,3.0,2.0,2650.0,0.6100999999998749,345000.0,Midwest
OH,Columbus,Taylor Rd,43230,40.00235,-82.84406,3.0,2.0,2142.0,0.36000000000012733,225000.0,Midwest
OH,Oregon,Stafford Dr,43616,41.64537,-83.470955,4.0,2.0,1479.0,7801.596,195000.0,Midwest
OH,Mentor,Barbara Dr,44060,41.712223,-81.33299,3.0,3.0,2126.0,0.5599999999999454,329900.0,Midwest
OH,Avon,French Creek Rd,44011,41.44969,-82.06277,4.0,2.0,2055.0,0.5300000000002001,319000.0,Midwest
OH,Marysville,E 6th St,43040,40.234715,-83.36256,4.0,3.0,2743.0,10018.8,360000.0,Midwest
OH,Wadsworth,Woodland Ave,44281,41.041218,-81.725784,4.0,3.0,3182.0,0.4600000000000364,329900.0,Midwest
OH,Springfield,Fairfield Pike,45502,39.865555,-83.87029,4.0,1.0,2204.0,1.0,103000.0,Midwest
OH,Columbus,Bulen Ave,43205,39.956944,-82.95141,3.0,2.0,1120.0,2178.0,269000.0,Midwest
OH,Xenia,S Monroe St,45385,39.67662,-83.924194,4.0,2.0,1900.0,1.61200000000008,208000.0,Midwest
OH,Columbus,Ellsworth Ave,43206,39.942356,-82.96152,2.0,1.0,1286.0,5227.2,189900.0,Midwest
OH,Akron,Kenilworth Dr,44313,41.11352,-81.5595,3.0,3.0,2381.0,0.3787999999999556,300500.0,Midwest
OH,North Olmsted,Gessner Rd,44070,41.433105,-81.89448,3.0,2.0,3122.0,0.28929999999991196,250000.0,Midwest
OH,Massillon,Edward Ave SW,44647,40.79496,-81.59486,3.0,1.0,2496.0,0.48469999999997526,175000.0,Midwest
OH,Seven Hills,Beacon Hill Ct,44131,41.410812,-81.67987,3.0,2.0,2460.0,0.3391999999998916,199900.0,Midwest
OH,Middletown,Stanley St,45044,39.505444,-84.38235,4.0,3.0,3103.8,4880.206,200000.0,Midwest
OH,Chesterland,Butternut Rd,44026,41.503765,-81.248856,4.0,3.0,1872.0,1.8800000000001091,300000.0,Midwest
OH,Cincinnati,Huron Ave,45207,39.139256,-84.470764,3.0,3.0,2082.2,5726.170892561983,350000.0,Midwest
OH,North Olmsted,Selhurst Rd,44070,41.422264,-81.91398,4.0,2.0,1953.0,9461.232,209900.0,Midwest
OH,Delaware,S Franklin St,43015,40.293278,-83.06954,3.0,1.0,1302.0,0.3000000000001819,199900.0,Midwest
OH,Barberton,25th St NW,44203,41.009457,-81.63116,3.0,1.0,1250.0,5174.928,132000.0,Midwest
OH,Marysville,Corbel Dr,43040,40.22798,-83.35917,4.0,3.0,2440.0,7405.200000000001,325000.0,Midwest
OH,Hamilton,Carlisle Ave,45013,39.41446,-84.59662,3.0,3.0,1896.2,9583.2,259900.0,Midwest
OH,Mason,Charleston Run Ct,45040,39.3101,-84.347694,4.0,4.0,3529.0,10545.0,625000.0,Midwest
OH,Cincinnati,Hillgrove Ct,45246,39.30355,-84.498245,3.0,3.0,1782.0,0.27899999999999636,279900.0,Midwest
OH,Toledo,Doty Dr,43613,41.689667,-83.61616,3.0,2.0,1220.0,5401.44,139900.0,Midwest
OH,De Graff,Salem Cemetery Rd,43318,40.236534,-83.88129,3.0,1.0,1092.0,3.6399999999998727,265000.0,Midwest
OH,Milford,Cleveland Ave,45150,39.16997,-84.293,3.0,2.0,1803.0,3262.3358,525000.0,Midwest
OH,Laurelville,Armstrong Rd,43135,39.53046,-82.74677,5.0,2.0,1920.0,5.739999999999782,379000.0,Midwest
OH,Cleveland Heights,Edison Rd,44121,41.524773,-81.55383,3.0,2.0,2247.0,7701.408000000001,229900.0,Midwest
OH,Columbus,Seymour Ave,43206,39.942158,-82.95509,3.0,2.0,1176.0,4356.0,209000.0,Midwest
OH,Maineville,Meadow Vista Dr,45039,39.344604,-84.24198,2.0,2.0,1524.0,6503.508,350000.0,Midwest
OH,Valley City,Station Rd,44280,41.23607,-81.95516,2.0,2.0,1661.0,0.75,184000.0,Midwest
OH,West Chester,Moatbridge Ct,45069,39.359215,-84.441154,3.0,4.0,2260.0,0.37449999999989814,369900.0,Midwest
OH,Cambridge,Oldham Rd,43725,40.08489,-81.583275,3.0,2.0,1372.0,8.36999999999989,155000.0,Midwest
OH,Canton,Barrington Pl NW,44708,40.833897,-81.46661,2.0,2.0,1066.0,3137.1380000000004,197900.0,Midwest
OH,Rossford,Highland Dr,43460,41.607426,-83.56907,4.0,2.0,2216.0,10497.96,275000.0,Midwest
OH,Oregon,Seaman Rd,43616,41.65323,-83.405624,4.0,2.0,1958.0,2.001800000000003,330000.0,Midwest
OH,Zanesville,S Rehl Rd,43701,39.94512,-82.045616,3.0,2.0,1686.0,0.8600000000001273,329900.0,Midwest
OH,Dayton,Merryfield Ave,45416,39.799046,-84.25783,3.0,3.0,1598.0,10005.732,179900.0,Midwest
OH,Hilliard,Morning Cir,43026,40.037636,-83.15787,4.0,3.0,2100.0,8712.0,379900.0,Midwest
OH,Toledo,Independence Rd,43607,41.64883,-83.6354,4.0,3.0,2500.0,8999.496,109900.0,Midwest
OH,Sugar Grove,Cherokee Ct #G,43155,39.65193,-82.46215,3.0,3.0,1596.0,0.9200000000000728,379000.0,Midwest
OH,Hillsboro,N High St,45133,39.211266,-83.60948,3.0,2.0,1559.0,0.4131999999999607,126900.0,Midwest
OH,Westerville,W Main St,43081,40.12533,-82.9556,4.0,3.0,1676.0,0.2699999999999818,324900.0,Midwest
OH,Ashland,Smith Rd,44805,40.857815,-82.333595,3.0,2.0,1344.0,7405.200000000001,185000.0,Midwest
OH,Dayton,Kildare Ave,45414,39.83103,-84.19434,3.0,2.0,1546.0,0.25480000000015934,134000.0,Midwest
OH,Lorain,Ohio Ave,44052,41.46728,-82.133415,3.0,1.0,1949.0,8712.0,149900.0,Midwest
OH,Lancaster,W Chestnut St,43130,39.713276,-82.630775,3.0,2.0,1040.0,7405.200000000001,164900.0,Midwest
OH,Uniontown,Walnut Wood Way,44685,40.957962,-81.48441,4.0,3.0,2640.0,0.3557999999998174,419900.0,Midwest
OH,Liberty Township,Elk Run Dr,45011,39.424667,-84.4623,3.0,2.0,1711.0,6599.34,350000.0,Midwest
OH,Fairfield,Gilmore Dr,45014,39.32191,-84.52375,3.0,2.0,1218.0,0.2800000000002001,299900.0,Midwest
OH,Bedford Heights,Sweet Birch Dr,44146,41.400833,-81.504456,3.0,2.0,1790.0,8102.16,182000.0,Midwest
OH,Germantown,Friend Rd,45327,39.596405,-84.43779,4.0,3.0,2866.0,5.005000000000109,399900.0,Midwest
OH,Lebanon,Cincinnati Ave,45036,39.43002,-84.210175,4.0,2.0,4424.0,3.775000000000091,200000.0,Midwest
OH,Cleveland,E 104th St,44105,41.460426,-81.61218,3.0,1.0,1462.0,3149.388,39400.0,Midwest
OH,Defiance,Terrawenda Dr,43512,41.26802,-84.38596,3.0,1.0,1276.0,9600.624,70000.0,Midwest
OH,Lowellville,W Wood St,44436,41.039433,-80.53723,5.0,3.0,2358.0,0.5199999999999818,205000.0,Midwest
OH,Fremont,Buckland Ave,43420,41.333828,-83.13831,2.0,2.0,1280.0,0.2755000000001928,149900.0,Midwest
OH,Troy,N Dorset Rd,45373,40.05272,-84.227264,3.0,2.0,1252.0,10018.8,239500.0,Midwest
OH,North Royalton,Shaker Dr,44133,41.337715,-81.762184,3.0,3.0,3270.0,0.39489999999977954,300000.0,Midwest
OH,Maineville,Socialville Foster Rd,45039,39.32147,-84.27957,4.0,4.0,3316.0,0.6279999999997017,330000.0,Midwest
OH,Upper Arlington,Wellesley Dr,43221,40.017593,-83.05153,4.0,3.0,2782.0,0.2899999999999636,485000.0,Midwest
OH,Patriot,German Ridge Rd,45658,38.754364,-82.41179,7.0,2.0,3036.0,25.5,289900.0,Midwest
OH,Bedford,Palmetto Ave,44146,41.39695,-81.54584,4.0,2.0,2250.0,5236.93096,207500.0,Midwest
OH,Hilliard,Westbrook Dr,43026,40.028442,-83.14829,4.0,2.0,1776.0,9147.6,329000.0,Midwest
OH,Cincinnati,Orangewood Dr,45231,39.23593,-84.56815,4.0,2.0,1638.0,6011.28,200000.0,Midwest
OH,Dayton,Robin Rd,45409,39.708866,-84.19818,3.0,2.0,1368.0,8555.184,162500.0,Midwest
OH,Cleveland,Tuttle Ave,44111,41.456894,-81.808395,3.0,2.0,1604.0,4726.26,220000.0,Midwest
OH,Amherst,Oberlin Rd,44001,41.414104,-82.1889,3.0,2.0,2656.0,0.6199999999998909,264900.0,Midwest
OH,Bowling Green,Conneaut Ave,43402,41.37879,-83.683334,3.0,2.0,1593.0,0.3342999999999847,259500.0,Midwest
OH,Mentor,Meldon Dr,44060,41.69534,-81.35491,3.0,2.0,1320.0,0.4351000000001477,275000.0,Midwest
OH,Cincinnati,E Crest Dr,45215,39.230923,-84.42509,3.0,2.0,1221.0,2038.5038,250000.0,Midwest
OH,Barberton,5th St NE,44203,41.010555,-81.59024,3.0,2.0,2150.0,6272.64,185000.0,Midwest
OH,Cincinnati,Kinney Ave,45207,39.135723,-84.46641,3.0,2.0,1368.0,5924.16,329000.0,Midwest
OH,Girard,Plymouth Ave,44420,41.142246,-80.68449,3.0,1.0,1288.0,9583.2,49900.0,Midwest
OH,Lorain,Louisiana Ave,44052,41.474625,-82.15608,3.0,2.0,1758.0,5227.2,169900.0,Midwest
OH,Avon Lake,Norman Ave,44012,41.5015,-81.98703,2.0,2.0,1126.0,9583.2,99900.0,Midwest
OH,Cincinnati,Mallet Dr,45246,39.298534,-84.455345,3.0,1.0,1059.2,2615.716,198000.0,Midwest
OH,Pataskala,Hollow Rd,43062,40.038803,-82.69171,3.0,2.0,2200.0,2.130000000000109,495000.0,Midwest
OH,Galion,Anker Dr,44833,40.74509,-82.74239,4.0,2.0,2520.0,0.7699999999999818,279000.0,Midwest
OH,Columbus,Argyle Dr,43219,40.004738,-82.95861,3.0,2.0,999.0,6098.4,99000.0,Midwest
OH,Akron,Nesmith Lake Blvd,44314,41.034527,-81.538414,3.0,1.0,1162.0,4926.636,119900.0,Midwest
OH,Lagrange,Taylor Blvd,44050,41.24251,-82.11437,3.0,2.0,1694.0,0.3400000000001455,277000.0,Midwest
OH,Circleville,Lawnwood Dr,43113,39.609573,-82.93409,3.0,3.0,2113.0,0.25,324500.0,Midwest
OH,Wapakoneta,Dearbaugh Ave,45895,40.56084,-84.20722,4.0,2.0,1325.0,7679.628000000001,98000.0,Midwest
OH,Swanton,County Road F,43558,41.559284,-83.93582,3.0,2.0,1720.0,1.0,159900.0,Midwest
OH,Solon,Oval,44139,41.39986,-81.406876,4.0,3.0,2765.0,0.3987999999999374,329900.0,Midwest
OH,Loveland,Hollow Ln,45140,39.24178,-84.28402,3.0,1.0,1059.2,2615.716,255000.0,Midwest
OH,Stow,Hiwood Ave,44224,41.152657,-81.43057,3.0,2.0,3280.0,10876.931999999999,269000.0,Midwest
OH,Garfield Heights,E 134th St,44125,41.41602,-81.58992,3.0,2.0,1599.0,5623.596,142500.0,Midwest
OH,Cincinnati,Elkridge Dr,45240,39.30161,-84.50965,4.0,3.0,1977.0,4268.998,275000.0,Midwest
OH,Dayton,Nebraska Ave,45424,39.83075,-84.12457,4.0,2.0,1540.0,7405.200000000001,235000.0,Midwest
OH,Marysville,London Ave,43040,40.22247,-83.37171,3.0,2.0,1612.0,0.6900000000000546,300000.0,Midwest
OH,Minerva,Pleasant Ridge St SE,44657,40.77921,-81.09387,4.0,2.0,1560.0,0.4913000000001375,279900.0,Midwest
OH,New London,N Maple St,44851,41.085865,-82.391235,3.0,2.0,1026.0,0.25,149000.0,Midwest
OH,Bellefontaine,Township Road 185,43311,40.346172,-83.728645,3.0,3.0,1816.0,1.1599999999998545,349900.0,Midwest
OH,Columbus,N Warren Ave,43204,39.956776,-83.072205,3.0,4.0,1900.0,6098.4,279900.0,Midwest
OH,Cincinnati,Bradley Ave,45215,39.222225,-84.44716,2.0,1.0,1100.0,8598.744,129900.0,Midwest
OH,Cincinnati,Drake Ave,45209,39.14525,-84.43511,3.0,3.0,1800.0,6263.928,425000.0,Midwest
OH,Mayfield Heights,Elmwood Rd,44124,41.52658,-81.4656,3.0,2.0,2240.0,2062.5458,205000.0,Midwest
OH,Painesville,Meriden Rd,44077,41.71366,-81.23604,4.0,2.0,2626.0,9718.236,169900.0,Midwest
OH,Maineville,Creekwood Dr,45039,39.30922,-84.288925,3.0,3.0,1872.0,9748.728,300000.0,Midwest
OH,Lakewood,Elbur Ave,44107,41.4797,-81.786354,3.0,2.0,1414.0,4678.344,299900.0,Midwest
OH,Swanton,County Road L,43558,41.627575,-83.942856,5.0,2.0,2100.0,5.0,175000.0,Midwest
OH,Cincinnati,Waycross Rd,45240,39.284203,-84.51745,3.0,2.0,1998.0,0.275482093663868,270000.0,Midwest
OH,Ashland,Highland Blvd,44805,40.86256,-82.31166,3.0,2.0,1682.0,5662.8,189000.0,Midwest
OH,Cincinnati,Westwood Northern Blvd,45211,39.160046,-84.60013,2.0,1.0,869.0,1155.5101193755736,169000.0,Midwest
OH,Tallmadge,Washburn Rd,44278,41.08617,-81.39779,3.0,2.0,1152.0,0.9861999999998261,220000.0,Midwest
OH,Wadsworth,Simcox St,44281,41.03349,-81.73337,3.0,2.0,2452.0,0.3328000000001339,239900.0,Midwest
OH,Mason,Margaret Ct,45040,39.371693,-84.313324,4.0,4.0,2837.4,0.36999999999989086,535000.0,Midwest
OH,North Olmsted,Maplehurst Rd,44070,41.395054,-81.93519,5.0,2.0,2402.0,10502.316,235000.0,Midwest
OH,Findlay,Crystal Ave,45840,41.052082,-83.64239,3.0,1.0,1512.0,10001.376,189900.0,Midwest
OH,Frazeysburg,Hamby Hill Rd,43822,40.15465,-82.16585,4.0,3.0,2608.0,2.0,334500.0,Midwest
OH,Canal Winchester,N High St,43110,39.849457,-82.804955,3.0,2.0,1594.0,7405.200000000001,264900.0,Midwest
OH,Dayton,Parkhill Dr,45406,39.78568,-84.23782,3.0,3.0,1330.0,5601.816,75000.0,Midwest
OH,Bowling Green,N Summit St,43402,41.380295,-83.64725,2.0,1.0,811.0,2522.124,119900.0,Midwest
OH,Cincinnati,Laval Dr,45255,39.081787,-84.31428,4.0,3.0,1813.0,8755.56,335000.0,Midwest
OH,Blacklick,Windsome Dr,43004,39.99271,-82.78952,3.0,2.0,1256.0,6969.6,299000.0,Midwest
OH,Newton Falls,Orchard St,44444,41.18527,-80.98158,3.0,2.0,1608.0,7501.032000000001,114900.0,Midwest
OH,Dayton,Santa Rosa Dr,45440,39.687424,-84.11044,4.0,3.0,1813.0,0.33789999999999054,264900.0,Midwest
OH,Leetonia,Cherry Fork Ave,44431,40.878654,-80.7461,4.0,1.0,1392.0,0.3611000000000786,49900.0,Midwest
OH,Garfield Heights,E 113th St,44125,41.419613,-81.60581,3.0,2.0,1139.0,6250.86,99000.0,Midwest
OH,Highland Heights,Eastlawn Dr,44143,41.531147,-81.48319,3.0,2.0,2132.0,0.3658999999997832,207250.0,Midwest
OH,Garfield Heights,Rockside Rd,44125,41.401207,-81.590485,4.0,2.0,1965.0,3624.19496,169900.0,Midwest
OH,Willoughby,Cross Creek Dr,44094,41.69046,-81.406166,3.0,3.0,1730.0,7727.1276,257000.0,Midwest
OH,Lorain,Leavitt Rd,44053,41.437817,-82.20197,3.0,2.0,1040.0,9583.2,140000.0,Midwest
OH,Waynesville,Silver Lake Dr,45068,39.544624,-84.14783,4.0,3.0,4648.0,1.2995999999998276,629900.0,Midwest
OH,Painesville,Appletree Ct,44077,41.7154,-81.210335,3.0,2.0,1792.0,0.2899999999999636,275000.0,Midwest
OH,Avon,Detroit Rd,44011,41.43969,-82.053085,4.0,3.0,4908.0,6.25,595000.0,Midwest
OH,Cincinnati,Florence Ave,45248,39.161297,-84.63031,3.0,3.0,1274.0,7500.0,195000.0,Midwest
OH,Delaware,Ashburn Dr,43015,40.299564,-83.033676,3.0,2.0,1204.0,7405.200000000001,307000.0,Midwest
OH,Marysville,E 5th St,43040,40.23563,-83.36035,4.0,2.0,1816.0,8712.0,244000.0,Midwest
OH,Pickerington,Brandy Hill Ave,43147,39.879982,-82.767235,3.0,4.0,1558.0,10018.8,343000.0,Midwest
OH,Beavercreek,W Summit Ridge Dr,45430,39.714573,-84.09466,3.0,4.0,2363.0,1494.108,242500.0,Midwest
OH,Marietta,Caro Ln,45750,39.437435,-81.45797,3.0,3.0,1946.0,0.6399000000001251,129900.0,Midwest
OH,Columbus,Woodloop Ln,43204,39.98897,-83.09007,3.0,2.0,1729.0,0.2699999999999818,264900.0,Midwest
OH,Canton,Aultman Ave NW,44708,40.798107,-81.419945,3.0,2.0,2457.0,0.44250000000010914,199900.0,Midwest
OH,Tiffin,Jackson St,44883,41.115475,-83.187454,4.0,1.0,1312.0,3959.604,89900.0,Midwest
OH,Middlefield,Newcomb Rd,44062,41.449738,-81.08057,2.0,1.0,1240.0,0.25,89900.0,Midwest
OH,Columbia Station,S Marks Rd,44028,41.309788,-81.879,3.0,2.0,2638.0,1.2199999999998,239000.0,Midwest
OH,Jackson,Ralph St,45640,39.040787,-82.6347,3.0,2.0,1717.0,0.5300000000002001,269000.0,Midwest
OH,Stow,Hile Rd,44224,41.16637,-81.418816,3.0,1.0,1592.0,9369.756,219000.0,Midwest
OH,Cleveland,E 97th St,44108,41.52736,-81.62281,3.0,2.0,1966.0,5401.44,23000.0,Midwest
OH,Hamilton,Emerson Ave,45013,39.41429,-84.57661,4.0,2.0,1714.0,7137.0,245000.0,Midwest
OH,Uniontown,Saddleboro Dr,44685,40.97119,-81.45477,4.0,4.0,3100.0,0.47929999999996653,449000.0,Midwest
OH,Fleming,Rocky Point Rd,45729,39.37446,-81.65617,4.0,1.0,2016.0,1.0,215000.0,Midwest
OH,Liberty Township,Elk Meadows Ct,45011,39.42609,-84.46221,3.0,2.0,1279.6,6581.916,345000.0,Midwest
OH,Columbus,Woodsboro Dr,43228,39.975353,-83.165115,3.0,3.0,1167.0,5662.8,320000.0,Midwest
OH,Mansfield,State Route 97,44904,40.670918,-82.56322,4.0,3.0,2160.0,1.0,214900.0,Midwest
OH,Dayton,Cordell Dr,45439,39.688175,-84.20627,3.0,1.0,1512.0,7840.800000000001,185000.0,Midwest
OH,Columbus,Medary Ave,43202,40.012146,-83.00479,3.0,2.0,1404.0,8712.0,325000.0,Midwest
OH,Willoughby,Hayes Ave,44094,41.69418,-81.40006,4.0,3.0,1612.0,3497.868,269900.0,Midwest
OH,Mount Vernon,N Gay St,43050,40.397,-82.48362,3.0,3.0,2339.0,8712.0,329900.0,Midwest
OH,Akron,Brown St,44311,41.06628,-81.50942,5.0,2.0,1540.0,5998.212,149500.0,Midwest
OH,Medina,Trystin Tree Dr,44256,41.11614,-81.82557,4.0,3.0,2514.0,0.6300000000001091,429000.0,Midwest
OH,Sandusky,Harris Rd,44870,41.34204,-82.74252,3.0,3.0,1931.0,3.1100000000001273,249000.0,Midwest
OH,Avon Lake,Oakwood Dr,44012,41.502342,-81.98527,4.0,2.0,1900.0,4356.0,209900.0,Midwest
OH,Brecksville,Old Quarry Ln,44141,41.32884,-81.618996,2.0,2.0,2468.0,0.4800000000000182,395000.0,Midwest
OH,Akron,E Turkeyfoot Lake Rd,44312,40.973118,-81.48071,4.0,3.0,2347.0,1.8600000000001273,189900.0,Midwest
OH,Berkey,N Berkey Southern Rd,43504,41.694416,-83.83808,3.0,1.0,1420.0,3.1350000000002183,105000.0,Midwest
OH,Mason,Snider Cove Way,45040,39.342083,-84.32824,3.0,2.0,1368.0,5174.62134,260000.0,Midwest
OH,Nevada,Morrison St,44849,40.825016,-83.13125,2.0,1.0,1008.0,0.38787878787888985,135000.0,Midwest
OH,Marion,Baker St #135,43302,40.588203,-83.123474,4.0,2.6,2400.0,2178.0,149888.0,Midwest
OH,Dayton,Ridgebury Dr,45440,39.675106,-84.128716,4.0,2.0,2190.0,0.32229999999981374,265000.0,Midwest
OH,Goshen,State Route 28,45122,39.25157,-84.12105,3.0,2.0,1537.0,1224.358,220000.0,Midwest
OH,Amelia,Apple Rd,45102,39.055428,-84.20227,3.0,2.0,1552.0,3.0,335000.0,Midwest
OH,Holland,S Centennial Rd,43528,41.62579,-83.743195,2.0,2.0,3526.0,1.033100000000104,175000.0,Midwest
OH,Lancaster,W Allen St,43130,39.72146,-82.60552,2.0,1.0,1022.0,1306.8,115000.0,Midwest
OH,Springfield,Old Springfield Rd,45502,39.84893,-83.76111,2.0,1.0,1424.0,0.5599999999999454,159900.0,Midwest
OH,Dayton,Coventry Ct,45440,39.689415,-84.09717,4.0,4.0,1940.0,7766.748,329900.0,Midwest
OH,East Liverpool,Trentvale St,43920,40.633488,-80.58213,3.0,2.0,1255.0,0.5859999999997854,29900.0,Midwest
OH,Powell,Jewett Rd,43065,40.14596,-83.057556,3.0,2.0,1766.0,0.9899999999997817,415000.0,Midwest
OH,North Canton,Stoney Creek Dr,44720,40.928158,-81.48576,5.0,4.0,3900.0,0.32780000000002474,450000.0,Midwest
OH,Akron,E Waterloo Rd,44312,41.026306,-81.39581,3.0,2.0,1904.0,1.4299999999998363,224900.0,Midwest
OH,West Alexandria,Preble County Line Rd S,45381,39.732338,-84.48119,3.0,2.0,1054.0,0.8170000000000073,215000.0,Midwest
OH,Mentor,Brooksdale Rd,44060,41.74353,-81.31529,3.0,1.0,1275.0,0.38000000000010914,129900.0,Midwest
OH,Sandusky,Merriweather Rd,44870,41.428715,-82.683235,3.0,2.0,1504.0,0.2600000000002183,235000.0,Midwest
OH,Washington Ch,E East St LOT 3,43160,39.53836,-83.433136,5.0,3.0,2996.0,0.44000000000005457,275000.0,Midwest
OH,Cleveland,W 65th St,44102,41.479935,-81.72983,5.0,3.0,2594.0,6298.776,299900.0,Midwest
OH,Reynoldsburg,Papillon Ave,43068,39.967693,-82.77474,3.0,3.0,1800.0,0.3200000000001637,299900.0,Midwest
OH,Lorain,Jackson St,44052,41.47061,-82.14842,3.0,2.0,2806.0,6534.0,139000.0,Midwest
OH,Cincinnati,Thompson Rd,45247,39.231503,-84.65562,6.0,6.0,6000.0,6.110000000000127,1150000.0,Midwest
OH,Cincinnati,Palmetto St,45227,39.150925,-84.375404,3.0,2.0,2149.0,4312.44,330000.0,Midwest
OH,Cincinnati,Wenning Rd,45231,39.2487,-84.5731,3.0,1.0,960.0,7840.800000000001,175000.0,Midwest
OH,Medina,Rosemont Way,44256,41.119476,-81.886566,3.0,4.0,2106.0,5662.8,298800.0,Midwest
OH,Parma,Albertly Ave,44134,41.400993,-81.71173,4.0,2.0,1636.0,3624.1929600000003,205000.0,Midwest
OH,Greenville,N Broadway St,45331,40.108566,-84.63738,4.0,2.0,2082.0,7405.200000000001,189999.0,Midwest
OH,Chillicothe,Trego Creek Rd,45601,39.27356,-83.006935,3.0,2.0,1296.0,1.2300000000000182,145000.0,Midwest
OH,Macedonia,Worthington Ct,44056,41.277958,-81.48406,3.0,4.0,2971.0,6124.536,329900.0,Midwest
OH,Lancaster,S George St,43130,39.713737,-82.61075,3.0,2.0,1008.0,4791.6,119900.0,Midwest
OH,Hilliard,Darley Ct,43026,40.023426,-83.13475,3.0,1.0,1575.0,9147.6,284900.0,Midwest
OH,Edgerton,E Lutterbein St,43517,41.454483,-84.74243,3.0,2.0,1278.0,9365.4,134700.0,Midwest
OH,Canton,Corrine Dr NW,44718,40.866146,-81.47512,4.0,4.0,3634.0,0.3787999999999556,524900.0,Midwest
OH,North Ridgeville,Root Rd,44039,41.380207,-82.009415,4.0,1.0,1565.0,6.949999999999818,174900.0,Midwest
OH,Marietta,Franklin St,45750,39.408558,-81.461624,5.0,2.0,2182.0,3001.284,37500.0,Midwest
OH,Gahanna,Heil Dr,43230,40.03433,-82.87313,5.0,4.0,2675.0,10018.8,429900.0,Midwest
OH,Canton,Middlebranch Ave NE,44721,40.879665,-81.33432,2.0,2.0,1168.0,0.48669999999992797,135000.0,Midwest
SD,Yankton,Douglas Ave,57078,42.87933,-97.39244,6.0,3.0,2597.0,8276.4,377000.0,Midwest
SD,Hot Springs,Lone Elk Dr,57747,43.516075,-103.67502,2.0,1.0,1566.0,5.0,375000.0,Midwest
SD,Huron,Lincoln Ave SW,57350,44.335205,-98.233665,4.0,3.0,3398.0,0.9299999999998363,228000.0,Midwest
SD,Oelrichs,Prairie View St,57763,43.18352,-103.22881,5.0,2.0,2712.0,51.0,349900.0,Midwest
SD,Hayes,205th St,57537,44.430103,-101.01364,5.0,2.0,1104.0,10.0,300000.0,Midwest
SD,Deadwood,Paha Sapa Rd,57732,44.217693,-103.629616,2.0,2.0,1280.0,3.0700000000001637,475000.0,Midwest
SD,Newell,Dartmouth Ave,57760,44.714947,-103.4259,3.0,2.0,2532.0,9583.2,275000.0,Midwest
SD,Rapid City,West Blvd,57701,44.07675,-103.23688,4.0,5.0,4514.0,0.34999999999990905,1095000.0,Midwest
SD,Pierre,N Highland Ave,57501,44.36944,-100.348,6.0,2.0,5316.0,0.43388429752076263,295000.0,Midwest
SD,Rapid City,Timber Ln,57702,44.087612,-103.44374,4.0,2.0,1920.0,0.7399999999997817,439000.0,Midwest
SD,Keystone,W Battle Creek Rd,57751,43.869858,-103.32252,3.0,2.0,1552.0,3.130000000000109,550000.0,Midwest
SD,Rapid City,Blaine Ave,57701,44.090984,-103.21643,4.0,3.0,1968.0,0.25,270000.0,Midwest
SD,Aberdeen,132nd St,57401,45.474796,-98.60404,4.0,3.0,3056.0,30.5,499999.0,Midwest
SD,Huron,Robeson Ln,57350,44.57643,-98.14001,0.9999999999999996,1.0,988.0,1.0,150000.0,Midwest
SD,Hill City,Old Hill City Rd,57745,43.93146,-103.56611,3.0,3.0,2822.0,1.0,484900.0,Midwest
SD,Carthage,Hoyt St E,57323,44.169346,-97.71601,3.0,1.0,1296.0,0.3213957759412551,65000.0,Midwest
SD,Rapid City,Cleveland St,57701,44.0612,-103.22278,4.0,2.0,1542.0,7405.200000000001,294500.0,Midwest
SD,Huron,213th St,57350,44.296677,-98.11886,4.0,2.0,2652.0,40.25,475000.0,Midwest
SD,Rapid City,Hillside Dr,57703,44.07495,-103.173096,2.0,2.0,758.0,1.1399999999998727,170000.0,Midwest
